Timestamp,Player_position_x,Player_position_y,Player_position_z,Object_name,Distance_to_object,Gaze_position_x,Gaze_position_y,Gaze_position_z,Object_gaze_x,Object_gaze_y
87.45634,-6.239479,3.24909,-20.7512,None,None,-5.386892,2.745287,-18.8453,
87.46746,-6.243353,3.249205,-20.75015,None,None,-5.306743,2.713519,-18.8453,
87.47868,-6.247501,3.249158,-20.74892,None,None,-5.193335,2.717108,-18.8453,
87.48965,-6.251738,3.24893,-20.74743,None,None,-5.141277,2.701457,-18.8453,
87.5011,-6.256139,3.248629,-20.74568,None,None,-5.152395,2.693827,-18.8453,
87.51213,-6.260438,3.248279,-20.74334,None,None,-5.255231,2.709647,-18.8453,
87.52333,-6.264627,3.248034,-20.74086,Testobject4 (1),2.140925,-5.996952,2.687715,-19.0643,0,0
87.53459,-6.268827,3.248078,-20.73751,None,None,-6.138736,2.677855,-18.8453,
87.54576,-6.273107,3.248345,-20.73366,None,None,-6.419199,2.506213,-18.8453,
87.55708,-6.276766,3.248647,-20.73074,None,None,-6.543977,2.47503,-18.8453,
87.56819,-6.279947,3.248699,-20.72853,None,None,-6.732711,2.409285,-18.8453,
87.58029,-6.283209,3.248941,-20.72695,None,None,-6.916783,2.284412,-18.8453,
87.59057,-6.285117,3.249221,-20.7258,None,None,-6.972076,2.272793,-18.8453,
87.60172,-6.286016,3.249459,-20.72516,None,None,-6.808945,2.226517,-18.8453,
87.61276,-6.287834,3.249568,-20.72514,None,None,-6.763513,2.290414,-18.8453,
87.62384,-6.290177,3.24969,-20.72593,None,None,-6.767569,2.262386,-18.8453,
87.63502,-6.292367,3.249959,-20.72633,None,None,-6.820347,2.270079,-18.8453,
87.64635,-6.294051,3.250174,-20.72659,None,None,-6.810556,2.290736,-18.8453,
87.65781,-6.297021,3.250285,-20.72752,None,None,-6.826306,2.253444,-18.8453,
87.66891,-6.300145,3.250318,-20.72951,None,None,-6.804728,2.254699,-18.8453,
87.68007,-6.30336,3.250128,-20.73209,None,None,-6.759827,2.279492,-18.8453,
87.69141,-6.306933,3.250076,-20.73426,None,None,-6.690425,2.293315,-18.8453,
87.70161,-6.311199,3.25012,-20.73606,None,None,-6.738096,2.254099,-18.8453,
87.71296,-6.316199,3.250426,-20.73774,None,None,-6.704905,2.267746,-18.8453,
87.72398,-6.321233,3.250777,-20.74001,None,None,-6.689493,2.236409,-18.8453,
87.73528,-6.325613,3.251146,-20.74234,None,None,-6.688135,2.258321,-18.8453,
87.74618,-6.329135,3.251385,-20.74433,None,None,-6.632611,2.255598,-18.8453,
87.75719,-6.332282,3.251586,-20.74609,None,None,-6.627091,2.291676,-18.8453,
87.76826,-6.334689,3.251638,-20.74721,None,None,-6.779449,2.252844,-18.8453,
87.77969,-6.336317,3.251651,-20.74768,None,None,-7.168838,2.107742,-18.8453,
87.79047,-6.337827,3.251565,-20.74824,None,None,-7.340212,2.09756,-18.8453,
87.80171,-6.339128,3.251527,-20.74875,None,None,-7.425688,2.084448,-18.8453,
87.81293,-6.340551,3.251549,-20.74924,None,None,-7.342881,2.133157,-18.8453,
87.82389,-6.341391,3.251861,-20.74938,None,None,-7.328273,2.11483,-18.8453,
87.83508,-6.341626,3.252145,-20.74949,None,None,-7.348274,2.116577,-18.8453,
87.846,-6.341583,3.252525,-20.74986,None,None,-7.311803,2.173449,-18.8453,
87.8571,-6.341066,3.25284,-20.75013,None,None,-7.337243,2.152257,-18.8453,
87.86832,-6.340354,3.253076,-20.75048,None,None,-7.325537,2.165713,-18.8453,
87.87939,-6.339979,3.253298,-20.75064,None,None,-7.285115,2.145941,-18.8453,
87.8905,-6.340271,3.253559,-20.75109,None,None,-7.262393,2.171091,-18.8453,
87.90166,-6.340983,3.253693,-20.7514,None,None,-7.260183,2.172878,-18.8453,
87.91295,-6.342524,3.2539,-20.75192,None,None,-7.206592,2.137832,-18.8453,
87.92384,-6.344896,3.25402,-20.75272,None,None,-7.219115,2.143008,-18.8453,
87.93488,-6.348702,3.25401,-20.75377,None,None,-7.275603,2.117733,-18.8453,
87.94607,-6.353094,3.253959,-20.75497,None,None,-7.192935,2.139731,-18.8453,
87.95715,-6.358493,3.253749,-20.75625,None,None,-7.178142,2.152971,-18.8453,
87.9682,-6.364485,3.253407,-20.75726,None,None,-7.194674,2.164101,-18.8453,
87.97938,-6.370421,3.253066,-20.75826,None,None,-7.179136,2.171462,-18.8453,
87.9904,-6.376912,3.25255,-20.75888,None,None,-7.134903,2.162081,-18.8453,
88.00193,-6.384106,3.251929,-20.75929,None,None,-7.141169,2.170565,-18.8453,
88.01302,-6.391386,3.251088,-20.75926,None,None,-7.253786,2.152087,-18.8453,
88.02372,-6.39873,3.250051,-20.75858,None,None,-7.507881,2.012546,-18.8453,
88.03485,-6.406106,3.248616,-20.75692,None,None,-7.816824,1.9029,-18.8453,
88.0461,-6.413253,3.246859,-20.75404,Testobject3,3.400744,-8.318394,1.540194,-18.9983,0,0
88.05704,-6.421172,3.244911,-20.7505,Testobject3,3.392988,-8.574561,1.430845,-18.9983,0,0
88.06866,-6.429231,3.242905,-20.74741,None,None,-8.833422,1.305591,-18.8453,
88.08018,-6.437211,3.240837,-20.74481,Testobject3,3.378127,-8.357135,1.446236,-18.9983,0,0
88.09039,-6.445269,3.238437,-20.74269,Testobject3,3.370923,-8.339862,1.579372,-18.9983,0,0
88.10154,-6.454414,3.236222,-20.74007,Testobject3,3.362906,-8.366728,1.419865,-18.9983,0,0
88.11263,-6.464594,3.234323,-20.73647,Testobject3,3.353888,-8.255178,1.603222,-18.93196,0,0
88.12362,-6.474586,3.232536,-20.73204,Testobject3,3.344553,-8.213821,1.603222,-18.97063,0,0
88.1349,-6.484488,3.230551,-20.72859,None,None,-8.335113,1.651149,-18.8453,
88.14608,-6.494169,3.22813,-20.726,None,None,-8.250797,1.670894,-18.8453,
88.15717,-6.50274,3.225647,-20.72354,None,None,-8.316138,1.674918,-18.8453,
88.16809,-6.510397,3.223015,-20.72092,None,None,-8.312674,1.789771,-18.8453,
88.17934,-6.517707,3.220684,-20.7183,None,None,-8.349184,1.70925,-18.8453,
88.19032,-6.524254,3.218672,-20.71661,None,None,-8.384598,1.804336,-18.8453,
88.20157,-6.530534,3.21682,-20.71596,None,None,-8.376351,1.719521,-18.8453,
88.21258,-6.537556,3.215055,-20.7159,None,None,-8.306144,1.760051,-18.8453,
88.22371,-6.543902,3.213809,-20.71694,None,None,-8.439506,1.705197,-18.8453,
88.23481,-6.549985,3.212718,-20.71829,None,None,-8.467505,1.702906,-18.8453,
88.24603,-6.555369,3.211699,-20.72011,None,None,-8.392273,1.769873,-18.8453,
88.25701,-6.559771,3.211021,-20.72258,None,None,-8.479189,1.791946,-18.8453,
88.26802,-6.563804,3.210378,-20.72441,None,None,-8.405857,1.755615,-18.8453,
